Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Dominican (IL) Stars,2019-1-15,Offensive,During Pass Out Situations,ISO - Defense Commits,1.2%,1.1,0.6,0.556,10%,Poor,0.8,0.2,1,23.5%,29.4%,5.6%,0%,0%,"22.2%
"
Dominican (IL) Stars,2019-1-15,Offensive,During Pass Out Situations,P&R BH - Defense Commits,13.4%,11.6,8.8,0.756,40%,Average,5,3.1,8.1,38%,48.2%,23.4%,9.1%,6.1%,"31%
"
Dominican (IL) Stars,2019-1-15,Offensive,During Pass Out Situations,Post-Up - Defense Commits,2.4%,2.1,1.7,0.829,22%,Below Average,1.3,0.6,1.9,31.3%,43.8%,5.7%,2.9%,2.9%,"31.4%
"
Dominican (IL) Stars,2019-1-15,Offensive,During Trapping Situations,P&R BH - Traps,0.1%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Dominican (IL) Stars,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,1.4%,1.2,0.8,0.667,28%,Below Average,0.6,0.3,0.9,31.3%,40.6%,19%,4.8%,4.8%,"28.6%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,57.8%,27.7,24.3,0.877,31%,Average,18.9,8.8,27.7,31.6%,43.8%,0%,0%,0%,"31.6%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,4.8%,2.3,1.3,0.564,39%,Average,1.8,0.5,2.3,20.5%,28.2%,0%,0%,0%,"20.5%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,4%,1.9,1.6,0.848,76%,Very Good,1.1,0.8,1.9,42.4%,42.4%,0%,6.1%,6.1%,"42.4%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),28.2%,13.5,13.5,1,14%,Poor,7.1,6.5,13.5,47.8%,47.8%,0.4%,6.1%,6.1%,"47.8%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,9.9%,4.8,3.2,0.679,9%,Poor,3.2,1.6,4.8,33.3%,33.3%,0%,1.2%,1.2%,"33.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.4%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Dominican (IL) Stars,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,42.8%,20.5,18.5,0.9,18%,Below Average,14.3,6.2,20.5,30.4%,45%,0%,0%,0%,"30.4%
"
Dominican (IL) Stars,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,61.9%,12.7,10.6,0.833,23%,Below Average,9.1,3.6,12.7,28.2%,41.7%,0%,0%,0%,"28.2%
"
Dominican (IL) Stars,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,38.1%,7.8,7.9,1.008,31%,Average,5.2,2.6,7.8,33.8%,50.4%,0%,0%,0%,"33.8%
"
Dominican (IL) Stars,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.5%,6,4.7,0.784,52%,Good,3.9,2.1,6,34.3%,39.2%,0%,0%,0%,"34.3%
"
Dominican (IL) Stars,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),9.6%,2.6,2.1,0.8,66%,Very Good,1.6,1.1,2.6,40%,40%,0%,0%,0%,"40%
"
Dominican (IL) Stars,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),9.6%,2.6,1.9,0.711,53%,Good,1.7,0.9,2.6,35.6%,35.6%,0%,0%,0%,"35.6%
"
Dominican (IL) Stars,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),80.9%,22.4,20.3,0.906,19%,Below Average,15.6,6.8,22.4,30.2%,45.3%,0%,0%,0%,"30.2%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Overall,100%,91.5,86.9,0.95,12%,Poor,37.6,31.1,68.6,45.2%,52.3%,14.7%,12.7%,9.3%,"42.9%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Transition,21%,19.2,19.5,1.012,35%,Average,7.3,6.9,14.2,48.5%,56%,15.3%,13.8%,11.3%,"45.6%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Overall Half Court,79%,72.3,67.5,0.933,11%,Poor,30.3,24.2,54.5,44.4%,51.3%,14.6%,12.4%,8.7%,"42.1%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,3.1%,2.9,1.9,0.673,55%,Good,1.8,0.7,2.5,28.6%,36.9%,8.2%,6.1%,6.1%,"28.6%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),6.1%,4.4,3.8,0.867,39%,Average,1.7,1.5,3.2,46.3%,55.6%,21.3%,8%,8%,"38.7%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),3.8%,2.8,2.9,1.064,7%,Poor,1.1,1.1,2.2,50%,56.6%,10.6%,10.6%,8.5%,"48.9%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,After Time Outs,11.8%,8.5,7,0.821,57%,Good,4.1,2.6,6.6,38.9%,45.6%,16.6%,6.9%,3.4%,"35.9%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Man Defense,95.1%,68.8,63.4,0.922,13%,Poor,28.9,22.7,51.6,44%,50.5%,14.8%,12.6%,8.8%,"41.9%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Zone Defense,4.9%,3.5,4.1,1.15,8%,Poor,1.4,1.5,2.9,51%,65.3%,10%,10%,6.7%,"46.7%
"
Rockford Regents,2019-1-15,Defensive,Overall Defense,Press Defense,2.7%,1.9,1.9,0.97,20%,Below Average,0.5,0.4,0.9,46.7%,56.7%,21.2%,33.3%,9.1%,"48.5%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Spot Up,27.2%,24.9,24.1,0.965,25%,Below Average,13.9,8.5,22.4,37.8%,50.3%,5.9%,5.4%,4.7%,"37.3%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Transition,21%,19.2,19.5,1.012,35%,Average,7.3,6.9,14.2,48.5%,56%,15.3%,13.8%,11.3%,"45.6%
"
Rockford Regents,2019-1-15,Defensive,Play Types,P&R Ball Handler,9.3%,8.5,8.3,0.972,4%,Poor,3.4,3,6.4,47.2%,53.2%,15.2%,13.8%,10.3%,"44.1%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Cut,8.1%,7.4,9.5,1.286,6%,Poor,2.1,4,6.1,66%,66%,7.1%,16.7%,15.1%,"65.1%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Post-Up,7.6%,7,5,0.714,86%,Excellent,2.8,1.8,4.5,39%,39%,23.5%,14.3%,12.6%,"37%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),7.1%,6.5,7.6,1.173,19%,Below Average,2.2,2.9,5.1,57.5%,58%,6.4%,17.3%,15.5%,"59.1%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Isolation,4.2%,3.9,3.3,0.848,30%,Below Average,1.8,1.1,2.9,38.8%,42.9%,10.6%,16.7%,12.1%,"40.9%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Off Screen,3.9%,3.6,3.6,1,22%,Below Average,1.8,1.3,3.1,42.3%,51.9%,9.8%,6.6%,4.9%,"41%
"
Rockford Regents,2019-1-15,Defensive,Play Types,P&R Roll Man,2.6%,2.4,2.2,0.925,59%,Good,1.2,0.8,2.1,40%,42.9%,2.5%,15%,15%,"42.5%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Hand Off,1.6%,1.5,1.4,0.96,17%,Below Average,0.7,0.5,1.2,42.9%,50%,12%,8%,8%,"40%
"
Rockford Regents,2019-1-15,Defensive,Play Types,Miscellaneous,7.3%,6.6,2.5,0.381,78%,Very Good,0.5,0.2,0.8,30.8%,30.8%,62.8%,26.5%,1.8%,"23%
"
Rockford Regents,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,6%,5.5,4.9,0.903,26%,Below Average,2.6,1.8,4.4,40.5%,47.3%,8.6%,12.9%,9.7%,"40.9%
"
Rockford Regents,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,19.9%,18.2,17.6,0.971,9%,Poor,8.5,6.4,14.9,43.1%,50.8%,10%,11%,9.4%,"42.4%
"
Rockford Regents,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,11.2%,10.2,8.3,0.81,73%,Very Good,4.6,2.9,7.5,39.1%,43.4%,16.1%,13.2%,11.5%,"38.5%
"
Rockford Regents,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,1.7%,1.6,1.6,1.037,35%,Average,0.8,0.6,1.5,44%,56%,3.7%,3.7%,3.7%,"40.7%
"
Rockford Regents,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,11.8%,10.8,9.6,0.891,25%,Below Average,5.1,3.4,8.5,40%,49%,13.7%,9.3%,7.7%,"37.7%
"
Rockford Regents,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,3.5%,3.2,3.3,1.018,53%,Good,1.8,1.2,3,39.2%,50%,0%,10.9%,9.1%,"41.8%
"
Rockford Regents,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.3%,0.2,0.1,0.5,-,-,0.1,0.1,0.2,33.3%,33.3%,25%,0%,0%,"25%
"
Rockford Regents,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,2.9%,2.6,1.5,0.578,83%,Excellent,1.2,0.5,1.7,31%,39.7%,28.9%,8.9%,6.7%,"24.4%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,54%,29.4,28.4,0.966,37%,Average,19,10.4,29.4,35.4%,48.2%,0%,0.6%,0.6%,"35.4%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3.2%,1.8,1.6,0.9,16%,Below Average,1.2,0.6,1.8,33.3%,45%,0%,0%,0%,"33.3%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,4.8%,2.6,2.4,0.909,13%,Poor,1.5,1.1,2.6,43.2%,43.2%,0%,4.5%,4.5%,"43.2%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.3%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),32.9%,17.9,22.8,1.272,9%,Poor,7.1,10.9,17.9,60.7%,60.7%,0%,6.9%,6.9%,"60.7%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,8.3%,4.5,3.6,0.805,88%,Excellent,2.8,1.8,4.5,39%,39%,0%,3.9%,3.9%,"39%
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Rockford Regents,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Rockford Regents,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,36.8%,20.1,19.6,0.977,66%,Very Good,13.4,6.7,20.1,33.4%,48.7%,0%,0.6%,0.6%,"33.4%
"
Rockford Regents,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,62.2%,12.5,10.1,0.811,89%,Excellent,9.1,3.4,12.5,27.4%,40.3%,0%,0.9%,0.9%,"27.4%
"
Rockford Regents,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,37.8%,7.6,9.5,1.248,15%,Below Average,4.3,3.3,7.6,43.4%,62.4%,0%,0%,0%,"43.4%
"
Rockford Regents,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,13.7%,7.5,6.8,0.906,14%,Poor,4.6,2.9,7.5,38.6%,45.3%,0%,0.8%,0.8%,"38.6%
"
Rockford Regents,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),15.6%,4.6,3.8,0.821,30%,Below Average,2.7,1.9,4.6,41%,41%,0%,1.3%,1.3%,"41%
"
Rockford Regents,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),9%,2.6,2,0.756,36%,Average,1.6,1,2.6,37.8%,37.8%,0%,0%,0%,"37.8%
"
Rockford Regents,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),75.4%,22.2,22.6,1.021,48%,Average,14.6,7.5,22.2,34%,50.9%,0%,0.5%,0.5%,"34%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Overall,100%,95.3,95,0.997,3%,Poor,34.5,33.4,67.9,49.2%,55.9%,14.9%,16.5%,10.2%,"46.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Transition,19.9%,18.9,19.5,1.03,26%,Below Average,6.6,7.3,13.9,52.5%,57.8%,15.5%,15.2%,11.6%,"48.2%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Overall Half Court,80.1%,76.3,75.5,0.989,1%,Poor,27.9,26.1,53.9,48.3%,55.4%,14.7%,16.9%,9.9%,"46.1%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,2.5%,2.4,1.9,0.816,24%,Below Average,1.1,0.6,1.7,37%,40.7%,15.8%,13.2%,0%,"39.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),7.2%,5.5,4.8,0.875,36%,Average,2.6,1.8,4.3,40.6%,45.7%,9.1%,15.9%,14.8%,"38.6%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),2.9%,2.2,1.5,0.686,76%,Very Good,0.9,0.4,1.3,33.3%,38.1%,20%,20%,2.9%,"34.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,After Time Outs,11.6%,8.9,8.2,0.923,26%,Below Average,3.2,3.1,6.3,49.5%,55.4%,16.2%,14.8%,7.7%,"43%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Man Defense,95.3%,72.8,71.3,0.98,2%,Poor,26.8,24.6,51.4,47.9%,54.9%,14.8%,16.8%,10.1%,"45.8%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Zone Defense,4.7%,3.6,4.2,1.175,6%,Poor,1.1,1.4,2.5,57.5%,66.3%,14%,19.3%,5.3%,"52.6%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Overall Defense,Press Defense,6.1%,4.7,5.8,1.24,4%,Poor,1.3,1.6,2.8,55.6%,65.6%,9.3%,33.3%,2.7%,"61.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Spot Up,21.7%,20.6,23.1,1.118,1%,Poor,9.6,7.9,17.5,45%,59.5%,7.6%,8.5%,6.1%,"44.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Transition,19.9%,18.9,19.5,1.03,26%,Below Average,6.6,7.3,13.9,52.5%,57.8%,15.5%,15.2%,11.6%,"48.2%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Post-Up,9.6%,9.1,8.5,0.932,21%,Below Average,3.2,3.4,6.6,51.9%,51.9%,14.4%,15.1%,11.6%,"49.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,P&R Ball Handler,9.2%,8.8,5.8,0.657,78%,Very Good,4.4,1.8,6.1,28.6%,31.6%,17.1%,14.3%,10%,"31.4%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Cut,8.5%,8.1,9.6,1.185,23%,Below Average,2.5,4.1,6.6,62.3%,62.3%,6.9%,18.5%,16.2%,"60%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),6.7%,6.4,7.9,1.245,7%,Poor,1.5,3.1,4.6,67.6%,67.6%,9.8%,21.6%,16.7%,"62.7%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Off Screen,6%,5.7,6.8,1.187,5%,Poor,2.6,2.5,5.1,49.4%,63%,7.7%,4.4%,3.3%,"47.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Isolation,5.9%,5.6,4.9,0.878,24%,Below Average,2,1.5,3.5,42.9%,44.6%,17.8%,22.2%,16.7%,"44.4%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Hand Off,2.8%,2.6,2.8,1.071,7%,Poor,0.9,0.8,1.7,48.1%,63%,16.7%,23.8%,19%,"45.2%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,P&R Roll Man,1.4%,1.4,1.4,1,45%,Average,0.7,0.5,1.2,42.1%,47.4%,0%,18.2%,9.1%,"45.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Play Types,Miscellaneous,8.4%,8,4.8,0.594,11%,Poor,0.6,0.4,1,43.8%,46.9%,47.7%,40.6%,3.1%,"35.9%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,8.3%,7.9,7.1,0.898,28%,Below Average,3.1,2.3,5.4,41.9%,45.3%,15%,19.7%,15.7%,"44.1%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,14.9%,14.2,11.8,0.833,57%,Good,7,3.9,10.9,35.6%,42.5%,12.3%,12.3%,8.8%,"37%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,13.4%,12.8,12.7,0.995,17%,Below Average,4.8,4.9,9.6,50.6%,55.8%,12.7%,13.2%,9.8%,"48.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,2.4%,2.3,2.2,0.946,48%,Average,1.1,0.8,1.9,40%,46.7%,8.1%,13.5%,13.5%,"43.2%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,7%,6.7,6.2,0.925,18%,Below Average,2.6,2.1,4.8,44.7%,56.6%,19.6%,10.3%,5.6%,"38.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,3.8%,3.6,4.2,1.155,30%,Below Average,1.6,1.4,3,47.9%,64.6%,8.6%,8.6%,5.2%,"46.6%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,3.1%,3,2.3,0.75,61%,Good,1.3,0.8,2,37.5%,50%,22.9%,10.4%,2.1%,"33.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,48.3%,26.1,28.7,1.101,3%,Poor,15.6,10.4,26.1,40%,54.7%,0%,0.7%,0.7%,"40%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,1.9%,1,0.6,0.625,50%,Average,0.8,0.3,1,25%,31.3%,0%,0%,0%,"25%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,4.2%,2.3,1.8,0.778,37%,Average,1.4,0.9,2.3,38.9%,38.9%,0%,0%,0%,"38.9%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.1,1,-,-,0.1,0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),35.2%,19,23.3,1.227,16%,Below Average,7.7,11.3,19,59.5%,59.5%,0%,7.2%,6.9%,"59.5%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,12.3%,6.6,7,1.057,29%,Below Average,3.2,3.4,6.6,51.9%,51.9%,0%,2.8%,2.8%,"51.9%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,33.3%,17.9,21.6,1.206,3%,Poor,10.6,7.3,17.9,40.8%,59.9%,0%,0.7%,0.7%,"40.8%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,48.4%,8.7,9.5,1.094,15%,Below Average,5.4,3.3,8.7,37.4%,54%,0%,1.4%,1.4%,"37.4%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,51.6%,9.3,12.1,1.311,7%,Poor,5.2,4.1,9.3,43.9%,65.5%,0%,0%,0%,"43.9%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.2%,6.6,5.9,0.905,15%,Below Average,3.9,2.6,6.6,40%,44.8%,0%,1%,1%,"40%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),15.3%,4,3.7,0.922,10%,Poor,2.2,1.8,4,45.3%,45.3%,0%,1.6%,1.6%,"45.3%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),8.9%,2.3,2,0.865,14%,Poor,1.3,1,2.3,43.2%,43.2%,0%,0%,0%,"43.2%
"
Concordia (Chicago) Cougars,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),75.8%,19.8,23,1.165,5%,Poor,12.1,7.6,19.8,38.6%,57.9%,0%,0.6%,0.6%,"38.6%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Overall,100%,83.3,68.4,0.822,26%,Below Average,37,25.7,62.7,41%,47.3%,17%,9.5%,6.6%,"37%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Transition,17.9%,14.9,14.7,0.983,56%,Good,6.2,5.8,12,48.4%,54.9%,14.2%,7.1%,7.1%,"43.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Overall Half Court,82.1%,68.3,53.8,0.787,22%,Below Average,30.8,19.9,50.7,39.2%,45.4%,17.6%,10%,6.5%,"35.5%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Short Shot Clock <4 Seconds,4.7%,3.9,3.3,0.825,80%,Very Good,2.1,1.1,3.1,34%,43%,9.5%,11.1%,6.3%,"34.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Out of Bounds (End),8.5%,5.8,4.7,0.806,44%,Average,2.4,1.6,4,40.6%,46.9%,20.4%,14%,11.8%,"36.6%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Out of Bounds (Side),5%,3.4,2.6,0.745,38%,Average,1.5,1,2.5,40%,45%,16.4%,12.7%,7.3%,"34.5%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,After Time Outs,14.1%,9.6,5.9,0.61,4%,Poor,5.1,2.3,7.4,31.4%,35.6%,17.5%,7.1%,3.9%,"27.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Against Man,93.1%,63.6,49.6,0.779,21%,Below Average,28.6,18.4,47,39.1%,45%,17.8%,10.2%,6.6%,"35.4%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Against Zone,6.9%,4.7,4.2,0.893,50%,Average,2.2,1.5,3.7,40.7%,50.8%,14.7%,6.7%,5.3%,"37.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Overall Offense,Press Offense,7.1%,4.9,4.1,0.833,54%,Good,1.8,1.2,3,39.6%,51%,24.4%,14.1%,3.8%,"35.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Spot Up,26.4%,21.9,19.4,0.886,45%,Average,13.4,6.8,20.1,33.5%,44.7%,4.3%,5.7%,5.1%,"33.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Transition,17.9%,14.9,14.7,0.983,56%,Good,6.2,5.8,12,48.4%,54.9%,14.2%,7.1%,7.1%,"43.9%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,P&R Ball Handler,9.9%,8.3,5.7,0.689,33%,Average,3.4,2.1,5.6,38.2%,42.1%,23.5%,10.6%,6.8%,"31.8%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Post-Up,9.8%,8.1,5.8,0.708,24%,Below Average,3.5,2.5,6,41.7%,41.7%,19.2%,9.2%,7.7%,"36.2%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Cut,6.2%,5.2,5.5,1.06,45%,Average,1.7,2.6,4.3,60.3%,60.3%,13.3%,8.4%,7.2%,"54.2%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Isolation,6%,5,3.8,0.75,44%,Average,2.6,1.4,4,35.9%,40.6%,11.3%,11.3%,6.3%,"35%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Offensive Rebounds (put backs),5.4%,4.5,5.1,1.125,72%,Very Good,1.3,2,3.3,60.4%,61.3%,11.1%,18.1%,15.3%,"58.3%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Off Screen,3.8%,3.2,3,0.941,64%,Good,1.3,1,2.3,43.2%,51.4%,15.7%,13.7%,11.8%,"41.2%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,P&R Roll Man,3.7%,3.1,2.5,0.816,25%,Below Average,1.7,0.8,2.5,32.5%,43.8%,8.2%,10.2%,10.2%,"34.7%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Hand Off,2.6%,2.1,0.6,0.294,1%,Poor,1.3,0.3,1.6,19.2%,19.2%,20.6%,2.9%,2.9%,"14.7%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Play Types,Miscellaneous,8.3%,6.9,2.4,0.351,22%,Below Average,0.6,0.4,1,37.5%,37.5%,66.7%,18.9%,0%,"19.8%
"
Marian University (WI) Sabres,2019-1-15,Offensive,Offense Including Passes,Isolations Including Passes,8.3%,6.9,6.3,0.901,75%,Very Good,3.3,2.4,5.8,42.4%,48.9%,9.9%,9.9%,6.3%,"40.5%
"
