Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Player_ID,Category_ID,Format_ID,Element_ID
12/23/2018,0.127,2.1,1.6,0.783,0.35,Average,0.9,0.7,1.6,0.444,0.472,0.13,0.087,0.087,0.39,1,2,1,2
12/23/2018,0.323,4.9,5.5,1.111,0.68,Very Good,1.5,2.2,3.6,0.6,0.613,0.13,0.185,0.167,0.56,1,2,1,2
12/23/2018,0.138,2.5,2.2,0.88,0.49,Average,1,0.9,1.9,0.474,0.553,0.16,0.12,0.08,0.4,18,2,1,2
12/23/2018,0.018,0.3,0.2,0.667,-,-,0.1,0.1,0.2,0.5,0.5,0.333,0,0,0.33,18,2,1,2
12/23/2018,0.088,1.5,1.6,1.125,0.79,Very Good,0.6,0.6,1.3,0.5,0.643,0.125,0,0,0.44,12,2,1,2
12/23/2018,0.03,0.5,0.7,1.6,-,-,0,0.3,0.3,1,1.167,0.2,0.2,0.2,0.8,12,2,1,2
12/23/2018,0.066,1.1,0.9,0.833,0.43,Average,0.6,0.3,0.9,0.3,0.4,0.083,0.083,0.083,0.33,15,2,1,2
12/23/2018,0.078,1.2,0.9,0.769,0.23,Below Average,0.6,0.3,0.9,0.3,0.4,0.154,0.077,0.077,0.31,15,2,1,2
12/23/2018,0.044,0.8,0.7,0.875,-,-,0.5,0.2,0.7,0.286,0.429,0,0.125,0,0.38,5,2,1,2
12/23/2018,0.12,2,1.2,0.6,0.1,Poor,0.8,0.6,1.4,0.429,0.429,0.25,0.05,0,0.3,5,2,1,2
12/23/2018,0.116,1.9,2.3,1.19,0.85,Excellent,0.9,0.8,1.7,0.474,0.658,0.095,0,0,0.43,2,2,1,2
12/23/2018,0.072,1.1,0.9,0.833,0.3,Below Average,0.5,0.4,0.9,0.4,0.5,0.083,0.083,0.083,0.33,2,2,1,2
12/23/2018,0.039,1.2,0,0,-,-,1,0,1,0,0,0.143,0,0,0,11,2,1,2
12/23/2018,0.024,0.7,0,0,-,-,0.5,0,0.5,0,0,0.25,0,0,0,11,2,1,2
12/23/2018,0.022,0.6,0.4,0.75,-,-,0.4,0.1,0.6,0.25,0.375,0,0,0,0.25,8,2,1,2
12/23/2018,0.006,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,8,2,1,2
12/23/2018,0.011,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,14,2,1,2
12/23/2018,0.006,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,14,2,1,2
12/23/2018,0.017,0.8,0,0,-,-,0.5,0,0.5,0,0,0.333,0,0,0,9,2,1,2
12/23/2018,0.006,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,3,2,1,2
12/23/2018,0.011,1,0,0,-,-,0.5,0,0.5,0,0,0.5,0,0,0,6,2,1,2
12/23/2018,0.006,0.3,0,0,-,-,0,0,0,-,-,1,0,0,0,16,2,1,2
12/23/2018,0.006,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,16,2,1,2
12/23/2018,0.006,0.3,1,3,-,-,0,0.3,0.3,1,1.5,0,0,0,1,10,2,1,2
12/23/2018,0.006,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1,20,2,1,2
12/23/2018,0.129,3.3,3.6,1.091,0.76,Very Good,1.6,1.2,2.8,0.429,0.571,0.091,0.091,0.061,0.42,148,2,1,2
12/23/2018,0.227,3.4,3.1,0.912,0.42,Average,1.7,1.1,2.8,0.393,0.446,0.088,0.088,0.059,0.41,148,2,1,2
12/23/2018,0.075,1.9,1.2,0.632,0.2,Below Average,1.2,0.5,1.7,0.294,0.353,0.105,0,0,0.26,145,2,1,2
12/23/2018,0.087,1.3,2.2,1.692,0.99,Excellent,0.3,0.9,1.2,0.75,0.833,0.077,0.154,0.154,0.69,145,2,1,2
12/23/2018,0.18,4.6,4.3,0.935,0.56,Good,2.7,1.3,4,0.325,0.463,0.022,0.109,0.109,0.37,152,2,1,2
12/23/2018,0.133,2,2,1,0.54,Good,1.1,0.7,1.8,0.389,0.528,0.05,0.05,0.05,0.4,152,2,1,2
12/23/2018,0.118,3,3.2,1.067,0.73,Very Good,1.9,1.1,3,0.367,0.533,0,0,0,0.37,146,2,1,2
12/23/2018,0.067,1,1.2,1.2,0.79,Very Good,0.3,0.5,0.8,0.625,0.625,0.1,0.1,0.1,0.6,146,2,1,2
12/23/2018,0.11,2.8,3.9,1.393,0.94,Excellent,1.2,1.4,2.6,0.538,0.712,0,0.071,0.036,0.54,149,2,1,2
12/23/2018,0.16,2.4,3.4,1.417,0.94,Excellent,0.7,1.1,1.8,0.611,0.833,0.125,0.125,0.083,0.54,149,2,1,2
12/23/2018,0.145,4.1,5.6,1.351,0.93,Excellent,1.4,1.8,3.2,0.552,0.741,0.135,0.135,0.054,0.51,156,2,1,2
12/23/2018,0.1,1.7,2.7,1.6,0.98,Excellent,0.4,1,1.4,0.692,0.923,0.133,0,0,0.6,156,2,1,2
12/23/2018,0.102,2.6,2.9,1.115,0.78,Very Good,0.8,1,1.8,0.556,0.75,0.231,0.077,0.077,0.42,153,2,1,2
12/23/2018,0.073,1.1,1.2,1.091,0.66,Very Good,0.4,0.5,0.9,0.556,0.667,0.182,0,0,0.46,153,2,1,2
12/23/2018,0.02,0.7,0.6,0.8,-,-,0.1,0.3,0.4,0.667,0.667,0.4,0,0,0.4,154,2,1,2
12/23/2018,0.053,1.1,1.1,1,-,-,0.3,0.3,0.6,0.5,0.5,0.25,0.25,0.25,0.5,154,2,1,2
12/23/2018,0.043,3.7,4,1.091,0.76,Very Good,1.7,1.3,3,0.444,0.556,0.091,0.091,0.091,0.46,144,2,1,2
12/23/2018,0.027,1.3,2.7,2,-,-,0,0.7,0.7,1,1.5,0,0.5,0.5,1,144,2,1,2
12/23/2018,0.039,1,0.8,0.8,0.38,Average,0.5,0.2,0.7,0.286,0.357,0.1,0.2,0.2,0.4,155,2,1,2
12/23/2018,0.02,0.3,0.2,0.667,-,-,0.1,0.1,0.2,0.5,0.5,0.333,0,0,0.33,155,2,1,2
12/23/2018,0.012,0.6,0.6,1,-,-,0.4,0.2,0.6,0.333,0.5,0,0,0,0.33,143,2,1,2
12/23/2018,0.033,1,1.2,1.2,-,-,0.4,0.6,1,0.6,0.6,0,0.2,0.2,0.6,143,2,1,2
12/23/2018,0.008,0.3,0.5,1.5,-,-,0.2,0.2,0.3,0.5,0.75,0,0,0,0.5,151,2,1,2
12/23/2018,0.02,0.5,0.3,0.667,-,-,0.2,0.2,0.3,0.5,0.5,0.333,0,0,0.33,151,2,1,2
12/23/2018,0.008,0.7,1,1.5,-,-,0.3,0.3,0.7,0.5,0.75,0,0,0,0.5,157,2,1,2
12/23/2018,0.008,0.3,0.3,1,-,-,0.2,0.2,0.3,0.5,0.5,0,0,0,0.5,147,2,1,2
12/23/2018,0.004,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,150,2,1,2
12/23/2018,0.141,3.5,3.2,0.921,0.55,Good,1.8,1.1,2.9,0.375,0.531,0.105,0.053,0.026,0.34,108,2,1,2
12/23/2018,0.141,3.5,4.9,1.421,0.95,Excellent,1.5,1.6,3.2,0.514,0.714,0.053,0.053,0.053,0.5,112,2,1,2
12/23/2018,0.112,2.7,2.8,1.033,0.69,Very Good,1.4,1.2,2.5,0.464,0.554,0.067,0,0,0.43,121,2,1,2
12/23/2018,0.108,2.6,1.9,0.724,0.29,Below Average,1.5,0.9,2.5,0.37,0.389,0.069,0,0,0.34,118,2,1,2
12/23/2018,0.145,3.9,3.2,0.821,0.41,Average,2,0.8,2.8,0.286,0.429,0.128,0.154,0.154,0.33,107,2,1,2
12/23/2018,0.108,2.6,2.8,1.069,0.73,Very Good,1.4,1,2.4,0.423,0.596,0.103,0,0,0.38,114,2,1,2
12/23/2018,0.037,1.7,1.2,0.7,0.26,Below Average,1,0.5,1.5,0.333,0.389,0.1,0,0,0.3,110,2,1,2
12/23/2018,0.108,2.6,2.2,0.828,0.42,Average,1.5,0.8,2.3,0.36,0.44,0.069,0.069,0,0.34,116,2,1,2
12/23/2018,0.019,0.5,0.5,1.2,-,-,0.2,0.3,0.5,0.6,0.6,0,0,0,0.6,113,2,1,2
12/23/2018,0.03,0.7,0.4,0.5,-,-,0.4,0.1,0.5,0.2,0.2,0.25,0.125,0.125,0.25,111,2,1,2
12/23/2018,0.015,0.4,0.2,0.5,-,-,0.2,0.1,0.3,0.333,0.333,0,0.25,0,0.25,109,2,1,2
12/23/2018,0.022,0.8,0.1,0.167,-,-,0.4,0,0.4,0,0,0.333,0.167,0.167,0.17,119,2,1,2
12/23/2018,0.011,0.8,0.8,1,-,-,0.5,0.3,0.8,0.333,0.5,0,0,0,0.33,122,2,1,2
12/23/2018,0.004,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,117,2,1,2
12/23/2018,0.198,4.5,5.1,1.143,0.8,Very Good,2.5,1.8,4.4,0.417,0.583,0.041,0.02,0.02,0.41,201,2,1,2
12/23/2018,0.114,2.5,2.4,0.929,0.44,Average,0.9,0.8,1.7,0.474,0.526,0.179,0.179,0.071,0.46,201,2,1,2
12/23/2018,0.165,3.7,3.5,0.951,0.59,Good,2.4,1.3,3.6,0.35,0.488,0.024,0,0,0.34,203,2,1,2
12/23/2018,0.171,3.8,4.4,1.143,0.72,Very Good,1.6,1.7,3.4,0.514,0.649,0.095,0.024,0.024,0.45,203,2,1,2
12/23/2018,0.077,1.7,2.2,1.263,0.89,Excellent,0.9,0.7,1.6,0.444,0.667,0.053,0,0,0.42,204,2,1,2
12/23/2018,0.041,0.9,0.7,0.8,0.26,Below Average,0.4,0.3,0.6,0.429,0.571,0.2,0.1,0,0.3,204,2,1,2
12/23/2018,0.077,1.9,2.2,1.158,0.82,Very Good,1,0.8,1.8,0.444,0.611,0.053,0,0,0.42,208,2,1,2
12/23/2018,0.118,2.9,4.2,1.448,0.94,Excellent,1.1,1.4,2.5,0.56,0.7,0.034,0.138,0.069,0.59,208,2,1,2
12/23/2018,0.056,1.8,2,1.143,0.8,Very Good,0.8,0.8,1.5,0.5,0.583,0.071,0.071,0.071,0.5,198,2,1,2
12/23/2018,0.053,1.6,1.1,0.692,0.16,Below Average,0.6,0.4,1,0.375,0.438,0.231,0.231,0.154,0.31,198,2,1,2
12/23/2018,0.105,2.4,2.3,0.962,0.6,Good,1.2,0.8,2,0.409,0.568,0.154,0,0,0.35,200,2,1,2
12/23/2018,0.102,2.3,1.8,0.8,0.26,Below Average,1.1,0.7,1.8,0.4,0.425,0.12,0.08,0.04,0.4,200,2,1,2
12/23/2018,0.048,1.1,0.7,0.667,0.22,Below Average,0.8,0.3,1.1,0.25,0.333,0,0,0,0.25,207,2,1,2
12/23/2018,0.053,1.2,0.9,0.769,0.23,Below Average,0.4,0.4,0.7,0.5,0.5,0.308,0.077,0.077,0.39,207,2,1,2
12/23/2018,0.028,0.8,0.3,0.429,-,-,0.6,0.1,0.7,0.167,0.25,0.143,0,0,0.14,214,2,1,2
12/23/2018,0.016,0.4,0.8,1.75,-,-,0.1,0.3,0.4,0.75,0.875,0,0,0,0.75,214,2,1,2
12/23/2018,0.024,0.8,1.1,1.5,-,-,0.3,0.5,0.8,0.667,0.75,0,0,0,0.67,213,2,1,2
12/23/2018,0.049,1.5,1.6,1.083,0.65,Very Good,0.1,0.6,0.8,0.833,0.833,0.25,0.25,0.25,0.58,213,2,1,2
12/23/2018,0.056,1.6,0.9,0.571,0.14,Poor,0.8,0.3,1.1,0.3,0.35,0.143,0.143,0.143,0.29,206,2,1,2
12/23/2018,0.118,3.2,3.7,1.138,0.72,Very Good,0.9,1.7,2.6,0.652,0.674,0.138,0.069,0.069,0.55,206,2,1,2
12/23/2018,0.069,1.7,0.2,0.118,0,Poor,1.3,0.1,1.4,0.071,0.071,0.176,0,0,0.06,209,2,1,2
12/23/2018,0.029,0.7,0.6,0.857,-,-,0.2,0.2,0.4,0.5,0.5,0.143,0.286,0.286,0.43,209,2,1,2
12/23/2018,0.02,0.7,0.3,0.4,-,-,0.6,0,0.6,0,0,0,0.2,0,0.2,202,2,1,2
12/23/2018,0.029,1,0.3,0.286,-,-,0.1,0.1,0.3,0.5,0.5,0.714,0,0,0.14,202,2,1,2
12/23/2018,0.012,0.6,0.6,1,-,-,0.2,0.2,0.4,0.5,0.75,0.333,0,0,0.33,212,2,1,2
12/23/2018,0.029,1.4,0,0,-,-,1,0,1,0,0,0.286,0,0,0,212,2,1,2
12/23/2018,0.012,0.4,0.4,1,-,-,0.1,0.1,0.3,0.5,0.75,0.333,0,0,0.33,205,2,1,2
12/23/2018,0.024,0.9,1,1.167,-,-,0.3,0.4,0.7,0.6,0.7,0.167,0.167,0.167,0.5,205,2,1,2
12/23/2018,0.02,0.8,1,1.2,-,-,0.3,0.5,0.8,0.6,0.6,0,0,0,0.6,197,2,1,2
12/23/2018,0.028,1.8,0.8,0.429,-,-,1.5,0.3,1.8,0.143,0.214,0,0,0,0.14,199,2,1,2
12/23/2018,0.012,0.8,0.5,0.667,-,-,0.5,0,0.5,0,0,0,0.333,0.333,0.33,199,2,1,2
12/23/2018,0.012,1,0,0,-,-,1,0,1,0,0,0,0,0,0,211,2,1,2
12/23/2018,0.012,1,0.3,0.333,-,-,0.3,0,0.3,0,0,0.333,0.333,0.333,0.33,211,2,1,2
12/23/2018,0.012,1,1.7,1.667,-,-,0.3,0.7,1,0.667,0.833,0,0,0,0.67,210,2,1,2
12/23/2018,0.008,0.7,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,210,2,1,2
12/23/2018,0.148,3.3,2.9,0.889,0.5,Average,1.9,1.1,3,0.364,0.455,0.028,0.056,0.056,0.36,57,2,1,2
12/23/2018,0.209,4.5,4.7,1.061,0.61,Good,1.5,1.8,3.4,0.541,0.595,0.143,0.143,0.082,0.49,57,2,1,2
12/23/2018,0.053,1.2,0.7,0.615,0.18,Below Average,0.8,0.3,1.1,0.25,0.25,0,0.077,0.077,0.31,68,2,1,2
12/23/2018,0.094,2,1.8,0.909,0.41,Average,0.5,0.6,1.2,0.538,0.538,0.227,0.227,0.227,0.5,68,2,1,2
12/23/2018,0.152,4.1,4.2,1.027,0.68,Very Good,2,1.8,3.8,0.471,0.559,0.081,0,0,0.43,60,2,1,2
12/23/2018,0.183,4.8,6,1.256,0.84,Excellent,1.4,2.4,3.9,0.629,0.686,0.093,0.116,0.116,0.58,60,2,1,2
12/23/2018,0.123,3.3,1.3,0.4,0.05,Poor,2.1,0.6,2.7,0.208,0.208,0.133,0.067,0.067,0.2,56,2,1,2
12/23/2018,0.111,2.9,2.6,0.885,0.37,Average,1.2,1.2,2.4,0.5,0.523,0.154,0,0,0.42,56,2,1,2
12/23/2018,0.078,2.4,1.6,0.684,0.24,Below Average,1.4,0.6,2,0.313,0.375,0.105,0.053,0.053,0.32,64,2,1,2
12/23/2018,0.06,1.8,1.1,0.643,0.13,Poor,0.8,0.5,1.3,0.4,0.4,0.214,0.143,0.143,0.36,64,2,1,2
12/23/2018,0.152,3.4,3.2,0.946,0.58,Good,1.9,1,2.9,0.344,0.5,0.081,0.081,0.027,0.35,54,2,1,2
12/23/2018,0.077,1.6,1.2,0.722,0.18,Below Average,0.8,0.5,1.3,0.357,0.464,0.222,0,0,0.28,54,2,1,2
12/23/2018,0.033,0.8,0.4,0.5,-,-,0.2,0.2,0.4,0.5,0.5,0.5,0,0,0.25,67,2,1,2
12/23/2018,0.043,1,0.6,0.6,0.1,Poor,0.5,0.1,0.6,0.167,0.167,0.2,0.2,0.2,0.3,67,2,1,2
12/23/2018,0.062,1.5,1.9,1.267,0.89,Excellent,0.4,0.6,1,0.6,0.65,0.067,0.467,0.333,0.67,65,2,1,2
12/23/2018,0.085,2,1.6,0.8,0.26,Below Average,1.2,0.4,1.6,0.25,0.281,0,0.25,0.2,0.35,65,2,1,2
12/23/2018,0.049,1.5,1.5,1,0.66,Very Good,1,0.5,1.5,0.333,0.5,0,0,0,0.33,58,2,1,2
12/23/2018,0.047,1.4,0.9,0.636,0.12,Poor,1,0.4,1.4,0.273,0.318,0,0.091,0.091,0.27,58,2,1,2
12/23/2018,0.049,2,2,1,0.66,Very Good,1.3,0.7,2,0.333,0.5,0,0,0,0.33,61,2,1,2
12/23/2018,0.03,1.2,1.5,1.286,-,-,0.5,0.5,1,0.5,0.75,0.143,0,0,0.43,61,2,1,2
12/23/2018,0.008,0.3,0.5,1.5,-,-,0.2,0.2,0.3,0.5,0.75,0,0,0,0.5,69,2,1,2
12/23/2018,0.004,0.2,0.5,3,-,-,0,0.2,0.2,1,1.5,0,0,0,1,69,2,1,2
12/23/2018,0.008,0.3,0.3,1,-,-,0.2,0.2,0.3,0.5,0.5,0,0,0,0.5,71,2,1,2
12/23/2018,0.004,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,71,2,1,2
12/23/2018,0.008,0.4,0,0,-,-,0.4,0,0.4,0,0,0,0,0,0,53,2,1,2
12/23/2018,0.004,0.2,0.6,3,-,-,0,0.2,0.2,1,1.5,0,0,0,1,53,2,1,2
12/23/2018,0.004,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,55,2,1,2
12/23/2018,0.009,0.3,0.7,2.5,-,-,0,0.3,0.3,1,1.25,0,0,0,1,55,2,1,2
12/23/2018,0.004,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,62,2,1,2
12/23/2018,0.009,0.5,0.3,0.5,-,-,0.3,0,0.3,0,0,0,0.5,0.5,0.5,62,2,1,2
12/23/2018,0.14,3,2.9,0.967,0.61,Good,1.8,1,2.8,0.357,0.446,0,0.1,0.067,0.4,41,2,1,2
12/23/2018,0.327,5.5,5.8,1.055,0.6,Good,2.1,2.5,4.6,0.543,0.576,0.127,0.073,0.073,0.49,41,2,1,2
12/23/2018,0.163,5,3,0.6,0.16,Below Average,3,1,4,0.25,0.321,0.114,0.086,0.086,0.26,46,2,1,2
12/23/2018,0.113,2.7,2.7,1,0.54,Good,1,1.1,2.1,0.533,0.567,0.158,0.053,0.053,0.47,46,2,1,2
12/23/2018,0.102,2.2,3.4,1.545,0.98,Excellent,0.9,1.2,2.1,0.571,0.81,0.045,0,0,0.55,39,2,1,2
12/23/2018,0.125,2.1,1.7,0.81,0.27,Below Average,1.2,0.7,1.9,0.368,0.395,0.048,0.095,0.095,0.38,39,2,1,2
12/23/2018,0.163,3.5,3.2,0.914,0.54,Good,1.8,1.2,3,0.4,0.483,0.057,0.114,0.114,0.4,48,2,1,2
12/23/2018,0.083,1.4,0.9,0.643,0.13,Poor,0.8,0.3,1.1,0.273,0.273,0.143,0.143,0.143,0.29,48,2,1,2
12/23/2018,0.03,0.5,0.8,1.6,-,-,0.1,0.4,0.5,0.8,0.8,0,0,0,0.8,37,2,1,2
12/23/2018,0.102,2.2,0.9,0.409,0.06,Poor,1.8,0.3,2.1,0.143,0.214,0.045,0,0,0.14,42,2,1,2
12/23/2018,0.06,1,0.8,0.8,0.26,Below Average,0.5,0.3,0.8,0.375,0.5,0.2,0,0,0.3,42,2,1,2
12/23/2018,0.088,1.9,1.7,0.895,0.51,Good,1.3,0.6,1.9,0.316,0.447,0,0,0,0.32,40,2,1,2
12/23/2018,0.048,0.8,1.1,1.375,-,-,0.4,0.4,0.8,0.5,0.688,0,0,0,0.5,40,2,1,2
12/23/2018,0.079,1.9,2.3,1.235,0.88,Excellent,1.1,0.8,1.9,0.412,0.618,0,0,0,0.41,45,2,1,2
12/23/2018,0.054,1,0.6,0.556,-,-,0.7,0.2,0.9,0.25,0.313,0.111,0,0,0.22,45,2,1,2
12/23/2018,0.018,0.4,0.9,2,-,-,0,0.4,0.4,1,1,0,0,0,1,52,2,1,2
12/23/2018,0.023,0.8,1.2,1.4,-,-,0.3,0.3,0.7,0.5,0.625,0,0.2,0,0.6,43,2,1,2
12/23/2018,0.03,0.8,0.3,0.4,-,-,0.3,0.2,0.5,0.333,0.333,0.4,0,0,0.2,43,2,1,2
12/23/2018,0.042,2.3,1.5,0.667,-,-,1.8,0.5,2.3,0.222,0.333,0,0,0,0.22,38,2,1,2
12/23/2018,0.036,1.5,2,1.333,-,-,0.5,0.5,1,0.5,0.75,0.167,0.167,0.167,0.5,38,2,1,2
12/23/2018,0.042,3,1.3,0.444,-,-,1.7,0.3,2,0.167,0.25,0.222,0.111,0.111,0.22,51,2,1,2
12/23/2018,0.006,0.3,0.7,2,-,-,0,0.3,0.3,1,1,0,0,0,1,51,2,1,2
12/23/2018,0.019,0.8,0.4,0.5,-,-,0.6,0.2,0.8,0.25,0.25,0,0,0,0.25,49,2,1,2
12/23/2018,0.012,0.4,0,0,-,-,0.2,0,0.2,0,0,0.5,0,0,0,49,2,1,2
12/23/2018,0.009,1,1,1,-,-,0.5,0.5,1,0.5,0.5,0,0,0,0.5,47,2,1,2
12/23/2018,0.018,1.5,1,0.667,-,-,0.5,0.5,1,0.5,0.5,0.333,0,0,0.33,47,2,1,2
12/23/2018,0.004,0.5,1,2,-,-,0,0.5,0.5,1,1,0,0,0,1,72,2,1,2
12/23/2018,0.255,2.9,2.8,0.947,0.23,Below Average,1.2,0.8,2,0.423,0.5,0.184,0.158,0.105,0.42,190,2,2,3
12/23/2018,0.128,1.5,0.9,0.632,0.67,Very Good,0.6,0.4,1,0.385,0.385,0.263,0.105,0.053,0.32,178,2,2,3
12/23/2018,0.114,1.3,0.6,0.471,0.85,Excellent,0.8,0.3,1.1,0.286,0.286,0.176,0,0,0.23,187,2,2,3
12/23/2018,0.007,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,193,2,2,3
12/23/2018,0.128,2.4,2.6,1.105,0.11,Poor,0.3,1.1,1.4,0.818,0.864,0.316,0.105,0,0.53,189,2,2,3
12/23/2018,0.013,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,195,2,2,3
12/23/2018,0.04,0.5,0.3,0.667,-,-,0.2,0.2,0.4,0.4,0.4,0.167,0,0,0.33,185,2,2,3
12/23/2018,0.087,1.6,2.1,1.308,0.03,Poor,0.5,0.8,1.3,0.6,0.65,0.077,0.154,0.077,0.61,181,2,2,3
12/23/2018,0.007,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,191,2,2,3
12/23/2018,0.047,1,0.3,0.286,-,-,0.4,0.1,0.6,0.25,0.25,0.429,0,0,0.14,182,2,2,3
12/23/2018,0.034,0.7,1.6,2.2,-,-,0.1,0.6,0.7,0.8,1.1,0,0,0,0.8,180,2,2,3
12/23/2018,0.034,1.7,0.7,0.4,-,-,1,0.3,1.3,0.25,0.25,0.2,0,0,0.2,183,2,2,3
12/23/2018,0.007,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,184,2,2,3
12/23/2018,0.013,0.4,0.4,1,-,-,0,0.2,0.2,1,1,0.5,0,0,0.5,179,2,2,3
12/23/2018,0.02,1,1.7,1.667,-,-,0,0.3,0.3,1,1.5,0.333,0.333,0,0.67,186,2,2,3
12/23/2018,0.013,0.7,0.7,1,-,-,0.3,0,0.3,0,0,0,0.5,0.5,0.5,192,2,2,3
12/23/2018,0.263,3.2,2.8,0.886,0.32,Average,1.3,1.1,2.4,0.462,0.519,0.2,0.057,0.057,0.4,159,2,2,3
12/23/2018,0.18,2.2,0.2,0.083,1,Excellent,1.5,0.1,1.5,0.059,0.059,0.292,0,0,0.04,166,2,2,3
12/23/2018,0.135,1.6,2,1.222,0.06,Poor,0.7,0.7,1.5,0.5,0.625,0.111,0.111,0.111,0.44,162,2,2,3
12/23/2018,0.083,1,1.6,1.636,0,Poor,0.2,0.6,0.8,0.778,0.944,0.182,0.091,0.091,0.64,163,2,2,3
12/23/2018,0.15,1.8,1.6,0.9,0.31,Average,1,0.7,1.7,0.421,0.421,0.05,0.1,0.1,0.4,165,2,2,3
12/23/2018,0.03,0.4,0.6,1.75,-,-,0.1,0.3,0.4,0.75,0.875,0,0,0,0.75,164,2,2,3
12/23/2018,0.015,0.2,0.4,2,-,-,0,0.2,0.2,1,1,0,0,0,1,169,2,2,3
12/23/2018,0.023,0.8,1,1.333,-,-,0.3,0.3,0.5,0.5,0.5,0,0.333,0.333,0.67,170,2,2,3
12/23/2018,0.015,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,176,2,2,3
12/23/2018,0.023,0.8,0.8,1,-,-,0.3,0.3,0.5,0.5,0.75,0.333,0,0,0.33,158,2,2,3
12/23/2018,0.008,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,168,2,2,3
12/23/2018,0.015,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,167,2,2,3
12/23/2018,0.025,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,133,2,2,3
12/23/2018,0.304,2.2,1.5,0.708,0.56,Good,1.1,0.5,1.5,0.294,0.382,0.167,0.125,0.083,0.33,124,2,2,3
12/23/2018,0.228,1.5,0.5,0.333,0.95,Excellent,0.9,0.1,1,0.083,0.083,0.167,0.167,0.056,0.22,127,2,2,3
12/23/2018,0.051,0.4,0,0,-,-,0.4,0,0.4,0,0,0,0,0,0,138,2,2,3
12/23/2018,0.165,1.3,1.1,0.846,0.36,Average,0.3,0.4,0.7,0.571,0.643,0.308,0.154,0.077,0.39,128,2,2,3
12/23/2018,0.063,0.4,0.3,0.8,-,-,0.3,0.2,0.4,0.4,0.4,0,0,0,0.4,136,2,2,3
12/23/2018,0.076,0.5,0.3,0.667,-,-,0.3,0.1,0.3,0.25,0.25,0.167,0.167,0.167,0.33,130,2,2,3
12/23/2018,0.025,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,131,2,2,3
12/23/2018,0.013,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,142,2,2,3
12/23/2018,0.013,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,140,2,2,3
12/23/2018,0.025,0.5,0.8,1.5,-,-,0,0.3,0.3,1,1,0,0.5,0.5,1,135,2,2,3
12/23/2018,0.013,0.2,0,0,-,-,0,0,0,-,-,1,0,0,0,137,2,2,3
12/23/2018,0.269,2.3,1.8,0.786,0.44,Average,1.3,0.8,2,0.375,0.438,0.143,0.036,0.036,0.32,81,2,2,3
12/23/2018,0.25,2.2,1.2,0.538,0.79,Very Good,0.9,0.5,1.4,0.353,0.353,0.269,0.077,0.077,0.31,74,2,2,3
12/23/2018,0.096,0.8,0.5,0.6,0.72,Very Good,0.4,0.2,0.6,0.286,0.286,0.2,0.1,0.1,0.3,75,2,2,3
12/23/2018,0.115,1.2,0.8,0.667,0.62,Good,0.6,0.4,1,0.4,0.4,0.083,0.083,0.083,0.33,82,2,2,3
12/23/2018,0.144,3,2.2,0.733,0.51,Good,1,1,2,0.5,0.55,0.333,0,0,0.33,76,2,2,3
12/23/2018,0.058,0.6,0.6,1,-,-,0.2,0.2,0.4,0.5,0.5,0.167,0.167,0.167,0.5,80,2,2,3
12/23/2018,0.029,0.4,0.4,1,-,-,0.3,0.1,0.4,0.333,0.5,0,0,0,0.33,78,2,2,3
12/23/2018,0.01,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,83,2,2,3
12/23/2018,0.029,0.8,1,1.333,-,-,0.3,0.5,0.8,0.667,0.667,0,0,0,0.67,79,2,2,3
12/23/2018,0.038,0.3,0.5,1.5,-,-,0.2,0.2,0.3,0.5,0.75,0,0,0,0.5,102,2,2,3
12/23/2018,0.085,0.7,0.8,1.222,-,-,0.2,0.2,0.4,0.6,0.6,0.111,0.333,0.111,0.67,92,2,2,3
